0    0.960786
0.01    0.957953
0.02    0.954865
0.03    0.951494
0.04    0.947815
0.05    0.943797
0.06    0.939408
0.07    0.934611
0.08    0.929369
0.09    0.92364
0.1    0.917379
0.11    0.910541
0.12    0.903073
0.13    0.894925
0.14    0.886041
0.15    0.876364
0.16    0.86584
0.17    0.854409
0.18    0.842018
0.19    0.828613
0.2    0.814147
0.21    0.79858
0.22    0.781877
0.23    0.764019
0.24    0.744997
0.25    0.72482
0.26    0.703515
0.27    0.681127
0.28    0.657723
0.29    0.633394
0.3    0.608249
0.31    0.582421
0.32    0.556055
0.33    0.529319
0.34    0.502385
0.35    0.475434
0.36    0.448648
0.37    0.422204
0.38    0.396271
0.39    0.371004
0.4    0.346539
0.41    0.322996
0.42    0.300471
0.43    0.279038
0.44    0.258749
0.45    0.239636
0.46    0.221711
0.47    0.204968
0.48    0.189388
0.49    0.174938
0.5    0.161577
0.51    0.149256
0.52    0.137919
0.53    0.12751
0.54    0.117968
0.55    0.109235
0.56    0.10125
0.57    0.0939572
0.58    0.0873007
0.59    0.0812282
0.6    0.0756904
0.61    0.0706409
0.62    0.0660369
0.63    0.0618384
0.64    0.058009
0.65    0.0545149
0.66    0.0513253
0.67    0.0484124
0.68    0.0457504
0.69    0.0433163
0.7    0.041089
0.71    0.0390493
0.72    0.0371802
0.73    0.035466
0.74    0.0338925
0.75    0.032447
0.76    0.0311181
0.77    0.0298953
0.78    0.0287692
0.79    0.0277312
0.8    0.0267738
0.81    0.0258898
0.82    0.0250731
0.83    0.024318
0.839999    0.0236192
0.849999    0.022972
0.859999    0.0223723
0.869999    0.021816
0.879999    0.0212998
0.889999    0.0208204
0.899999    0.0203749
0.909999    0.0199605
0.919999    0.019575
0.929999    0.019216
0.939999    0.0188815
0.949999    0.0185698
0.959999    0.018279
0.969999    0.0180076
0.979999    0.0177542
0.989999    0.0175175
0.999999    0.0172962
